invoice_id,customer_id,customer_name,invoice_date,due_date,invoice_amount,tax_amount,total_amount,paid_amount,balance_amount,payment_status,payment_date,payment_terms,currency,sales_rep_id,sales_rep_name,reference_number,tax_type
INV0000241,CUST000025,HDFC Info Limited,2025-04-02,2025-05-02,185390.58,9269.53,194660.11,0.00,194660.11,Unpaid,,Net 30,INR,REP000011,Priya Gupta,PO-501601,GST5
INV0000242,CUST000025,HDFC Info Limited,2025-03-17,2025-04-16,134313.41,24176.41,158489.82,158489.82,0.00,Paid,2025-04-17,Net 30,INR,REP000043,Vijay Joshi,PO-409286,GST18
INV0000243,CUST000025,HDFC Info Limited,2025-03-16,2025-04-15,322200.16,57996.03,380196.19,380196.19,0.00,Paid,2025-03-22,Net 30,INR,REP000020,Geeta Gupta,PO-970196,GST18
INV0000244,CUST000025,HDFC Info Limited,2025-03-26,2025-04-25,167647.18,20117.66,187764.84,0.00,187764.84,Unpaid,,Net 30,INR,REP000005,Anil Gupta,PO-794740,GST12
INV0000245,CUST000025,HDFC Info Limited,2025-03-24,2025-04-23,417452.65,50094.32,467546.97,0.00,467546.97,Unpaid,,Net 30,INR,REP000005,Anil Gupta,PO-821975,GST12
INV0000246,CUST000025,HDFC Info Limited,2024-11-01,2024-12-01,61772.59,11119.07,72891.66,0.00,72891.66,Overdue,,Net 30,INR,REP000002,Amit Gupta,PO-111844,GST18
INV0000251,CUST000026,Wipro Info Limited,2025-03-13,2025-05-12,82795.75,23182.81,105978.56,0.00,105978.56,Unpaid,,Net 60,INR,REP000012,Neha Gupta,PO-587126,GST28
INV0000252,CUST000026,Wipro Info Limited,2025-01-04,2025-03-05,94351.45,11322.17,105673.62,105673.62,0.00,Paid,2025-02-23,Net 60,INR,REP000024,Sunil Mishra,PO-444916,GST12
INV0000253,CUST000026,Wipro Info Limited,2025-03-24,2025-05-23,75650.19,21182.05,96832.24,0.00,96832.24,Unpaid,,Net 60,INR,REP000034,Rani Mishra,PO-623503,GST28
INV0000254,CUST000026,Wipro Info Limited,2024-12-24,2025-02-22,38822.27,6988.01,45810.28,45810.28,0.00,Paid,2025-04-12,Net 60,INR,REP000043,Vijay Joshi,PO-482755,GST18
INV0000255,CUST000026,Wipro Info Limited,2025-03-15,2025-05-14,30049.78,5408.96,35458.74,0.00,35458.74,Unpaid,,Net 60,INR,REP000026,Rahul Mishra,PO-350109,GST18
INV0000261,CUST000027,Mahindra Info Limited,2025-01-07,2025-02-21,97724.89,27362.97,125087.86,125087.86,0.00,Paid,2025-03-12,Net 45,INR,REP000023,Vijay Mishra,PO-529543,GST28
INV0000262,CUST000027,Mahindra Info Limited,2025-01-11,2025-02-25,36108.29,1805.41,37913.70,37913.70,0.00,Paid,2025-01-16,Net 45,INR,REP000045,Anil Joshi,PO-272190,GST5
INV0000263,CUST000027,Mahindra Info Limited,2025-04-10,2025-05-25,37187.75,4462.53,41650.28,0.00,41650.28,Unpaid,,Net 45,INR,REP000022,Amit Mishra,PO-671311,GST12
INV0000264,CUST000027,Mahindra Info Limited,2025-04-09,2025-05-24,60670.42,7280.45,67950.87,27226.23,40724.64,Partial,2025-04-18,Net 45,INR,REP000007,Sanjay Gupta,PO-251145,GST12
INV0000265,CUST000027,Mahindra Info Limited,2024-12-29,2025-02-12,99619.78,11954.37,111574.15,111574.15,0.00,Paid,2025-03-08,Net 45,INR,REP000033,Pooja Mishra,PO-522436,GST12
INV0000266,CUST000027,Mahindra Info Limited,2025-03-11,2025-04-25,97772.17,11732.66,109504.83,0.00,109504.83,Unpaid,,Net 45,INR,REP000039,Shalini Mishra,PO-830279,GST12
INV0000271,CUST000028,Birla Info Limited,2025-04-02,2025-05-17,62637.78,7516.53,70154.31,0.00,70154.31,Unpaid,,Net 45,INR,REP000014,Rani Gupta,PO-828148,GST12
INV0000272,CUST000028,Birla Info Limited,2025-02-26,2025-04-12,39961.65,7193.10,47154.75,47154.75,0.00,Paid,2025-03-06,Net 45,INR,REP000026,Rahul Mishra,PO-115712,GST18
INV0000273,CUST000028,Birla Info Limited,2024-11-08,2024-12-23,17306.51,3115.17,20421.68,20421.68,0.00,Paid,2025-02-28,Net 45,INR,REP000027,Sanjay Mishra,PO-495679,GST18
INV0000281,CUST000029,Adani Info Limited,2025-03-09,2025-04-08,97021.81,11642.62,108664.43,108664.43,0.00,Paid,2025-03-29,Net 30,INR,REP000026,Rahul Mishra,PO-489033,GST12
INV0000282,CUST000029,Adani Info Limited,2025-01-15,2025-02-14,81277.78,14630.00,95907.78,95907.78,0.00,Paid,2025-02-12,Net 30,INR,REP000028,Rakesh Mishra,PO-302030,GST18
INV0000283,CUST000029,Adani Info Limited,2025-03-16,2025-04-15,47405.20,5688.62,53093.82,0.00,53093.82,Overdue,,Net 30,INR,REP000050,Ashok Joshi,PO-499959,GST12
INV0000284,CUST000029,Adani Info Limited,2025-01-26,2025-02-25,37550.75,4506.09,42056.84,42056.84,0.00,Paid,2025-03-28,Net 30,INR,REP000008,Rakesh Gupta,PO-127930,GST12
INV0000285,CUST000029,Adani Info Limited,2024-12-31,2025-01-30,86910.50,15643.89,102554.39,102554.39,0.00,Paid,2025-03-22,Net 30,INR,REP000021,Raj Mishra,PO-867466,GST18
INV0000286,CUST000029,Adani Info Limited,2025-03-23,2025-04-22,99042.77,17827.70,116870.47,0.00,116870.47,Unpaid,,Net 30,INR,REP000019,Shalini Gupta,PO-575681,GST18
INV0000287,CUST000029,Adani Info Limited,2024-12-21,2025-01-20,61506.55,7380.79,68887.34,68887.34,0.00,Paid,2025-03-29,Net 30,INR,REP000021,Raj Mishra,PO-125248,GST12
INV0000288,CUST000029,Adani Info Limited,2024-10-21,2024-11-20,19258.80,2311.06,21569.86,0.00,21569.86,Overdue,,Net 30,INR,REP000008,Rakesh Gupta,PO-230145,GST12
INV0000291,CUST000030,JSW Info Limited,2025-03-24,2025-04-23,64576.10,3228.81,67804.90,0.00,67804.90,Unpaid,,Net 30,INR,REP000049,Rajesh Joshi,PO-376249,GST5
INV0000292,CUST000030,JSW Info Limited,2025-03-03,2025-04-02,99494.98,17909.10,117404.08,117404.08,0.00,Paid,2025-04-10,Net 30,INR,REP000010,Ashok Gupta,PO-702684,GST18
INV0000293,CUST000030,JSW Info Limited,2025-01-11,2025-02-10,56754.16,10215.75,66969.91,66969.91,0.00,Paid,2025-02-25,Net 30,INR,REP000037,Meena Mishra,PO-302925,GST18
INV0000294,CUST000030,JSW Info Limited,2025-03-23,2025-04-22,22653.91,6343.09,28997.00,0.00,28997.00,Unpaid,,Net 30,INR,REP000009,Rajesh Gupta,PO-689786,GST28
INV0000295,CUST000030,JSW Info Limited,2024-11-15,2024-12-15,80379.42,9645.53,90024.95,0.00,90024.95,Overdue,,Net 30,INR,REP000046,Rahul Joshi,PO-587473,GST12
INV0000301,CUST000031,Godrej Info Limited,2025-03-23,2025-03-30,122069.06,14648.29,136717.35,0.00,136717.35,Overdue,,Net 7,INR,REP000036,Anita Mishra,PO-603654,GST12
INV0000302,CUST000031,Godrej Info Limited,2024-11-10,2024-11-17,369331.81,66479.73,435811.54,435811.54,0.00,Paid,2025-01-31,Net 7,INR,REP000010,Ashok Gupta,PO-120280,GST18
INV0000303,CUST000031,Godrej Info Limited,2024-12-10,2024-12-17,496469.59,89364.53,585834.12,585834.12,0.00,Paid,2025-03-31,Net 7,INR,REP000009,Rajesh Gupta,PO-792251,GST18
INV0000304,CUST000031,Godrej Info Limited,2025-03-29,2025-04-05,321903.05,90132.85,412035.90,412035.90,0.00,Paid,2025-04-07,Net 7,INR,REP000041,Raj Joshi,PO-463882,GST28
INV0000311,CUST000032,L&T Info Limited,2024-11-06,2024-12-06,267355.54,48124.00,315479.54,0.00,315479.54,Overdue,,Net 30,INR,REP000024,Sunil Mishra,PO-516656,GST18
INV0000312,CUST000032,L&T Info Limited,2025-03-07,2025-04-06,377441.90,67939.54,445381.44,445381.44,0.00,Paid,2025-04-01,Net 30,INR,REP000005,Anil Gupta,PO-946601,GST18
INV0000313,CUST000032,L&T Info Limited,2025-01-15,2025-02-14,113688.99,13642.68,127331.67,0.00,127331.67,Overdue,,Net 30,INR,REP000014,Rani Gupta,PO-973193,GST12
INV0000314,CUST000032,L&T Info Limited,2024-10-22,2024-11-21,394226.96,70960.85,465187.81,465187.81,0.00,Paid,2024-12-01,Net 30,INR,REP000033,Pooja Mishra,PO-777565,GST18
INV0000315,CUST000032,L&T Info Limited,2024-11-01,2024-12-01,231948.23,11597.41,243545.64,0.00,243545.64,Overdue,,Net 30,INR,REP000019,Shalini Gupta,PO-178246,GST5
INV0000316,CUST000032,L&T Info Limited,2025-03-05,2025-04-04,336863.19,60635.37,397498.56,397498.56,0.00,Paid,2025-03-18,Net 30,INR,REP000039,Shalini Mishra,PO-727055,GST18
INV0000321,CUST000033,ICICI Info Limited,2024-12-01,2025-01-30,544518.80,98013.38,642532.18,642532.18,0.00,Paid,2025-01-17,Net 60,INR,REP000001,Raj Gupta,PO-354088,GST18
INV0000322,CUST000033,ICICI Info Limited,2025-03-04,2025-05-03,776410.80,217395.02,993805.82,0.00,993805.82,Unpaid,,Net 60,INR,REP000005,Anil Gupta,PO-963461,GST28
INV0000323,CUST000033,ICICI Info Limited,2025-02-26,2025-04-27,1213860.96,339881.07,1553742.03,0.00,1553742.03,Unpaid,,Net 60,INR,REP000017,Meena Gupta,PO-721655,GST28
INV0000324,CUST000033,ICICI Info Limited,2025-02-27,2025-04-28,850248.64,153044.76,1003293.40,0.00,1003293.40,Unpaid,,Net 60,INR,REP000016,Anita Gupta,PO-213141,GST18
INV0000325,CUST000033,ICICI Info Limited,2024-11-15,2025-01-14,1763173.82,317371.29,2080545.11,2080545.11,0.00,Paid,2024-12-15,Net 60,INR,REP000002,Amit Gupta,PO-455314,GST18
INV0000326,CUST000033,ICICI Info Limited,2025-03-23,2025-05-22,1933344.59,232001.35,2165345.94,2165345.94,0.00,Paid,2025-04-13,Net 60,INR,REP000031,Priya Mishra,PO-126725,GST12
INV0000331,CUST000034,SBI Info Limited,2024-10-21,2024-11-20,63860.76,7663.29,71524.05,0.00,71524.05,Overdue,,Net 30,INR,REP000005,Anil Gupta,PO-223463,GST12
INV0000332,CUST000034,SBI Info Limited,2024-12-20,2025-01-19,79437.50,14298.75,93736.25,93736.25,0.00,Paid,2025-03-13,Net 30,INR,REP000002,Amit Gupta,PO-411698,GST18
INV0000333,CUST000034,SBI Info Limited,2024-11-26,2024-12-26,10803.56,1296.43,12099.99,12099.99,0.00,Paid,2025-01-13,Net 30,INR,REP000007,Sanjay Gupta,PO-658980,GST12
INV0000341,CUST000035,TCS Info Limited,2025-03-21,2025-04-20,213624.77,25634.97,239259.74,0.00,239259.74,Unpaid,,Net 30,INR,REP000040,Geeta Mishra,PO-638261,GST12
INV0000342,CUST000035,TCS Info Limited,2024-12-02,2025-01-01,429434.50,120241.66,549676.16,0.00,549676.16,Overdue,,Net 30,INR,REP000014,Rani Gupta,PO-273570,GST28
INV0000343,CUST000035,TCS Info Limited,2024-10-27,2024-11-26,210774.71,37939.45,248714.16,248714.16,0.00,Paid,2025-04-17,Net 30,INR,REP000004,Sunil Gupta,PO-748626,GST18
INV0000351,CUST000036,Bajaj Info Limited,2025-02-01,2025-04-02,305472.49,36656.70,342129.19,0.00,342129.19,Overdue,,Net 60,INR,REP000004,Sunil Gupta,PO-391829,GST12
INV0000352,CUST000036,Bajaj Info Limited,2024-10-25,2024-12-24,845578.10,101469.37,947047.47,947047.47,0.00,Paid,2025-01-06,Net 60,INR,REP000033,Pooja Mishra,PO-488233,GST12
INV0000353,CUST000036,Bajaj Info Limited,2024-12-16,2025-02-14,989090.83,178036.35,1167127.18,1167127.18,0.00,Paid,2025-03-14,Net 60,INR,REP000004,Sunil Gupta,PO-373283,GST18
INV0000354,CUST000036,Bajaj Info Limited,2025-01-29,2025-03-30,1253920.93,351097.86,1605018.79,0.00,1605018.79,Overdue,,Net 60,INR,REP000019,Shalini Gupta,PO-716133,GST28
INV0000355,CUST000036,Bajaj Info Limited,2024-10-31,2024-12-30,1899657.67,94982.88,1994640.55,1994640.55,0.00,Paid,2024-12-10,Net 60,INR,REP000042,Amit Joshi,PO-365847,GST5
INV0000356,CUST000036,Bajaj Info Limited,2025-02-01,2025-04-02,546636.31,27331.82,573968.13,0.00,573968.13,Overdue,,Net 60,INR,REP000006,Rahul Gupta,PO-305361,GST5
INV0000361,CUST000037,HCL Info Limited,2025-01-25,2025-02-09,209676.13,37741.70,247417.83,0.00,247417.83,Overdue,,Net 15,INR,REP000046,Rahul Joshi,PO-921977,GST18
INV0000362,CUST000037,HCL Info Limited,2025-03-11,2025-03-26,462742.13,83293.58,546035.71,546035.71,0.00,Paid,2025-04-13,Net 15,INR,REP000044,Sunil Joshi,PO-540137,GST18
INV0000363,CUST000037,HCL Info Limited,2024-12-19,2025-01-03,493931.87,59271.82,553203.69,553203.69,0.00,Paid,2025-03-25,Net 15,INR,REP000037,Meena Mishra,PO-691162,GST12
INV0000364,CUST000037,HCL Info Limited,2025-01-16,2025-01-31,333135.48,59964.39,393099.87,393099.87,0.00,Paid,2025-04-05,Net 15,INR,REP000039,Shalini Mishra,PO-375174,GST18
INV0000365,CUST000037,HCL Info Limited,2025-01-03,2025-01-18,377972.20,45356.66,423328.86,423328.86,0.00,Paid,2025-03-22,Net 15,INR,REP000048,Rakesh Joshi,PO-790198,GST12
INV0000366,CUST000037,HCL Info Limited,2024-10-30,2024-11-14,237696.43,42785.36,280481.79,280481.79,0.00,Paid,2024-12-11,Net 15,INR,REP000026,Rahul Mishra,PO-245660,GST18
INV0000367,CUST000037,HCL Info Limited,2025-03-22,2025-04-06,215993.58,60478.20,276471.78,276471.78,0.00,Paid,2025-04-05,Net 15,INR,REP000044,Sunil Joshi,PO-323139,GST28
INV0000368,CUST000037,HCL Info Limited,2024-10-27,2024-11-11,335534.42,16776.72,352311.14,0.00,352311.14,Overdue,,Net 15,INR,REP000012,Neha Gupta,PO-942744,GST5
INV0000371,CUST000038,Hindustan Info Limited,2024-12-16,2025-01-30,851659.05,238464.53,1090123.58,1090123.58,0.00,Paid,2025-02-24,Net 45,INR,REP000037,Meena Mishra,PO-118156,GST28
INV0000372,CUST000038,Hindustan Info Limited,2025-02-25,2025-04-11,1105329.55,198959.32,1304288.87,0.00,1304288.87,Overdue,,Net 45,INR,REP000015,Sunita Gupta,PO-982829,GST18
INV0000373,CUST000038,Hindustan Info Limited,2025-04-02,2025-05-17,979855.94,176374.07,1156230.01,0.00,1156230.01,Unpaid,,Net 45,INR,REP000020,Geeta Gupta,PO-417962,GST18
INV0000374,CUST000038,Hindustan Info Limited,2025-01-10,2025-02-24,630114.56,113420.62,743535.18,0.00,743535.18,Overdue,,Net 45,INR,REP000034,Rani Mishra,PO-974178,GST18
INV0000381,CUST000039,Indian Info Limited,2024-10-23,2024-12-07,488290.69,87892.32,576183.01,576183.01,0.00,Paid,2025-01-23,Net 45,INR,REP000028,Rakesh Mishra,PO-286069,GST18
INV0000382,CUST000039,Indian Info Limited,2025-02-21,2025-04-07,262600.23,13130.01,275730.24,275730.24,0.00,Paid,2025-03-05,Net 45,INR,REP000013,Pooja Gupta,PO-870927,GST5
INV0000383,CUST000039,Indian Info Limited,2025-03-11,2025-04-25,188343.47,9417.17,197760.64,0.00,197760.64,Unpaid,,Net 45,INR,REP000016,Anita Gupta,PO-803142,GST5
INV0000391,CUST000040,Tech Info Limited,2024-12-14,2025-01-13,449348.70,22467.44,471816.14,471816.14,0.00,Paid,2025-01-23,Net 30,INR,REP000036,Anita Mishra,PO-279254,GST5
INV0000392,CUST000040,Tech Info Limited,2025-03-31,2025-04-30,1671681.53,300902.68,1972584.21,1972584.21,0.00,Paid,2025-04-10,Net 30,INR,REP000040,Geeta Mishra,PO-645761,GST18
INV0000393,CUST000040,Tech Info Limited,2025-03-12,2025-04-11,242450.76,12122.54,254573.30,254573.30,0.00,Paid,2025-03-20,Net 30,INR,REP000042,Amit Joshi,PO-366248,GST5
INV0000394,CUST000040,Tech Info Limited,2024-11-27,2024-12-27,1105050.07,55252.50,1160302.57,0.00,1160302.57,Overdue,,Net 30,INR,REP000013,Pooja Gupta,PO-454062,GST5
INV0000395,CUST000040,Tech Info Limited,2025-02-12,2025-03-14,1140656.51,205318.17,1345974.68,1345974.68,0.00,Paid,2025-04-11,Net 30,INR,REP000041,Raj Joshi,PO-607284,GST18
INV0000401,CUST000041,Tata Auto Limited,2024-11-26,2025-01-10,11525.77,576.29,12102.06,12102.06,0.00,Paid,2025-01-07,Net 45,INR,REP000050,Ashok Joshi,PO-721767,GST5
INV0000402,CUST000041,Tata Auto Limited,2025-01-16,2025-03-02,95680.27,17222.45,112902.72,112902.72,0.00,Paid,2025-04-01,Net 45,INR,REP000014,Rani Gupta,PO-869725,GST18
INV0000403,CUST000041,Tata Auto Limited,2025-03-23,2025-05-07,83862.91,15095.32,98958.23,0.00,98958.23,Unpaid,,Net 45,INR,REP000044,Sunil Joshi,PO-870579,GST18
INV0000404,CUST000041,Tata Auto Limited,2025-04-15,2025-05-30,41245.24,2062.26,43307.50,0.00,43307.50,Unpaid,,Net 45,INR,REP000026,Rahul Mishra,PO-252326,GST5
INV0000405,CUST000041,Tata Auto Limited,2024-12-15,2025-01-29,82943.56,4147.18,87090.74,0.00,87090.74,Overdue,,Net 45,INR,REP000009,Rajesh Gupta,PO-257757,GST5
INV0000411,CUST000042,Reliance Auto Limited,2024-12-31,2025-03-01,363831.27,18191.56,382022.83,382022.83,0.00,Paid,2025-01-23,Net 60,INR,REP000048,Rakesh Joshi,PO-735410,GST5
INV0000412,CUST000042,Reliance Auto Limited,2025-04-12,2025-06-11,95279.57,4763.98,100043.55,0.00,100043.55,Unpaid,,Net 60,INR,REP000024,Sunil Mishra,PO-985205,GST5
INV0000413,CUST000042,Reliance Auto Limited,2025-04-09,2025-06-08,313008.09,56341.46,369349.55,0.00,369349.55,Unpaid,,Net 60,INR,REP000036,Anita Mishra,PO-705827,GST18
INV0000421,CUST000043,Infosys Auto Limited,2025-02-18,2025-03-20,248834.33,29860.12,278694.45,278694.45,0.00,Paid,2025-03-12,Net 30,INR,REP000018,Kavita Gupta,PO-932035,GST12
INV0000422,CUST000043,Infosys Auto Limited,2025-02-14,2025-03-16,426919.71,76845.55,503765.26,503765.26,0.00,Paid,2025-02-27,Net 30,INR,REP000010,Ashok Gupta,PO-211301,GST18
INV0000423,CUST000043,Infosys Auto Limited,2024-12-25,2025-01-24,441951.80,53034.22,494986.02,494986.02,0.00,Paid,2025-04-07,Net 30,INR,REP000017,Meena Gupta,PO-115695,GST12
INV0000424,CUST000043,Infosys Auto Limited,2025-02-02,2025-03-04,109363.58,13123.63,122487.21,122487.21,0.00,Paid,2025-04-15,Net 30,INR,REP000009,Rajesh Gupta,PO-929403,GST12
INV0000425,CUST000043,Infosys Auto Limited,2024-12-18,2025-01-17,313735.36,56472.36,370207.72,370207.72,0.00,Paid,2025-04-14,Net 30,INR,REP000015,Sunita Gupta,PO-274421,GST18
INV0000426,CUST000043,Infosys Auto Limited,2025-02-08,2025-03-10,301992.04,54358.57,356350.61,356350.61,0.00,Paid,2025-04-02,Net 30,INR,REP000046,Rahul Joshi,PO-976377,GST18
INV0000431,CUST000044,Bharti Auto Limited,2025-01-27,2025-02-26,4038038.62,201901.93,4239940.55,4239940.55,0.00,Paid,2025-03-12,Net 30,INR,REP000038,Kavita Mishra,PO-397915,GST5
INV0000432,CUST000044,Bharti Auto Limited,2024-11-18,2024-12-18,1854242.18,519187.81,2373429.99,0.00,2373429.99,Overdue,,Net 30,INR,REP000050,Ashok Joshi,PO-706531,GST28
INV0000433,CUST000044,Bharti Auto Limited,2025-01-17,2025-02-16,3203098.59,384371.83,3587470.42,3587470.42,0.00,Paid,2025-03-03,Net 30,INR,REP000045,Anil Joshi,PO-591111,GST12
INV0000434,CUST000044,Bharti Auto Limited,2025-02-24,2025-03-26,1502444.14,270439.95,1772884.09,1772884.09,0.00,Paid,2025-04-10,Net 30,INR,REP000007,Sanjay Gupta,PO-979089,GST18
INV0000435,CUST000044,Bharti Auto Limited,2025-01-14,2025-02-13,2240088.05,627224.65,2867312.70,0.00,2867312.70,Overdue,,Net 30,INR,REP000043,Vijay Joshi,PO-128678,GST28
INV0000436,CUST000044,Bharti Auto Limited,2025-03-30,2025-04-29,1837015.87,220441.90,2057457.77,0.00,2057457.77,Unpaid,,Net 30,INR,REP000021,Raj Mishra,PO-422431,GST12
INV0000437,CUST000044,Bharti Auto Limited,2025-01-14,2025-02-13,2063320.58,247598.47,2310919.05,2310919.05,0.00,Paid,2025-02-24,Net 30,INR,REP000005,Anil Gupta,PO-717011,GST12
INV0000441,CUST000045,HDFC Auto Limited,2025-01-06,2025-02-20,377297.15,18864.86,396162.01,396162.01,0.00,Paid,2025-01-31,Net 45,INR,REP000007,Sanjay Gupta,PO-915765,GST5
INV0000442,CUST000045,HDFC Auto Limited,2025-01-29,2025-03-15,163252.30,19590.28,182842.58,0.00,182842.58,Overdue,,Net 45,INR,REP000017,Meena Gupta,PO-854294,GST12
INV0000443,CUST000045,HDFC Auto Limited,2025-04-16,2025-05-31,207958.24,10397.91,218356.15,0.00,218356.15,Unpaid,,Net 45,INR,REP000016,Anita Gupta,PO-975207,GST5
INV0000444,CUST000045,HDFC Auto Limited,2024-12-04,2025-01-18,250930.99,12546.55,263477.54,0.00,263477.54,Overdue,,Net 45,INR,REP000027,Sanjay Mishra,PO-136034,GST5
INV0000445,CUST000045,HDFC Auto Limited,2024-11-09,2024-12-24,483029.78,86945.36,569975.14,569975.14,0.00,Paid,2025-03-16,Net 45,INR,REP000010,Ashok Gupta,PO-812221,GST18
INV0000451,CUST000046,Wipro Auto Limited,2025-03-27,2025-04-26,227784.16,27334.10,255118.26,0.00,255118.26,Unpaid,,Net 30,INR,REP000029,Rajesh Mishra,PO-653611,GST12
INV0000452,CUST000046,Wipro Auto Limited,2025-01-04,2025-02-03,1964534.96,98226.75,2062761.71,2062761.71,0.00,Paid,2025-01-26,Net 30,INR,REP000031,Priya Mishra,PO-206788,GST5
INV0000453,CUST000046,Wipro Auto Limited,2025-03-09,2025-04-08,1425885.75,71294.29,1497180.04,1497180.04,0.00,Paid,2025-03-24,Net 30,INR,REP000012,Neha Gupta,PO-187597,GST5
INV0000454,CUST000046,Wipro Auto Limited,2024-11-09,2024-12-09,1114953.57,55747.68,1170701.25,0.00,1170701.25,Overdue,,Net 30,INR,REP000040,Geeta Mishra,PO-272472,GST5
INV0000455,CUST000046,Wipro Auto Limited,2025-03-23,2025-04-22,1622736.72,81136.84,1703873.56,0.00,1703873.56,Unpaid,,Net 30,INR,REP000013,Pooja Gupta,PO-155641,GST5
INV0000456,CUST000046,Wipro Auto Limited,2025-01-14,2025-02-13,1813206.11,217584.73,2030790.84,0.00,2030790.84,Overdue,,Net 30,INR,REP000013,Pooja Gupta,PO-534867,GST12
INV0000461,CUST000047,Mahindra Auto Limited,2025-02-20,2025-04-06,259376.26,31125.15,290501.41,290501.41,0.00,Paid,2025-03-12,Net 45,INR,REP000023,Vijay Mishra,PO-436026,GST12
INV0000462,CUST000047,Mahindra Auto Limited,2024-12-03,2025-01-17,313345.95,37601.51,350947.46,350947.46,0.00,Paid,2025-02-08,Net 45,INR,REP000001,Raj Gupta,PO-111521,GST12
INV0000463,CUST000047,Mahindra Auto Limited,2025-04-06,2025-05-21,485616.99,87411.06,573028.05,0.00,573028.05,Unpaid,,Net 45,INR,REP000022,Amit Mishra,PO-939966,GST18
INV0000464,CUST000047,Mahindra Auto Limited,2024-12-29,2025-02-12,145146.53,7257.33,152403.86,152403.86,0.00,Paid,2025-03-27,Net 45,INR,REP000020,Geeta Gupta,PO-729571,GST5
INV0000465,CUST000047,Mahindra Auto Limited,2024-10-25,2024-12-09,479889.30,86380.07,566269.37,566269.37,0.00,Paid,2025-04-08,Net 45,INR,REP000024,Sunil Mishra,PO-789932,GST18
INV0000466,CUST000047,Mahindra Auto Limited,2025-02-23,2025-04-09,479467.69,57536.12,537003.81,537003.81,0.00,Paid,2025-03-09,Net 45,INR,REP000015,Sunita Gupta,PO-679536,GST12
INV0000471,CUST000048,Birla Auto Limited,2025-02-04,2025-03-06,341890.71,61540.33,403431.04,0.00,403431.04,Overdue,,COD,INR,REP000046,Rahul Joshi,PO-747815,GST18
INV0000472,CUST000048,Birla Auto Limited,2025-01-06,2025-02-05,277398.20,49931.68,327329.88,0.00,327329.88,Overdue,,COD,INR,REP000037,Meena Mishra,PO-824185,GST18
INV0000473,CUST000048,Birla Auto Limited,2025-03-22,2025-04-21,378862.93,18943.15,397806.08,397806.08,0.00,Paid,2025-04-07,COD,INR,REP000043,Vijay Joshi,PO-890481,GST5
INV0000474,CUST000048,Birla Auto Limited,2025-03-21,2025-04-20,224540.58,26944.87,251485.45,0.00,251485.45,Unpaid,,COD,INR,REP000002,Amit Gupta,PO-131690,GST12
INV0000481,CUST000049,Adani Auto Limited,2024-12-07,2025-02-05,83243.78,14983.88,98227.66,98227.66,0.00,Paid,2025-03-19,Net 60,INR,REP000043,Vijay Joshi,PO-255494,GST18
INV0000482,CUST000049,Adani Auto Limited,2024-11-30,2025-01-29,84644.93,10157.39,94802.32,0.00,94802.32,Overdue,,Net 60,INR,REP000002,Amit Gupta,PO-519618,GST12
INV0000483,CUST000049,Adani Auto Limited,2025-04-02,2025-06-01,49320.00,8877.60,58197.60,0.00,58197.60,Unpaid,,Net 60,INR,REP000025,Anil Mishra,PO-676981,GST18
INV0000491,CUST000050,JSW Auto Limited,2025-03-28,2025-04-27,98727.68,11847.32,110575.00,0.00,110575.00,Unpaid,,Net 30,INR,REP000043,Vijay Joshi,PO-791058,GST12
INV0000492,CUST000050,JSW Auto Limited,2025-04-10,2025-05-10,239771.55,28772.59,268544.14,0.00,268544.14,Unpaid,,Net 30,INR,REP000021,Raj Mishra,PO-157649,GST12
INV0000493,CUST000050,JSW Auto Limited,2025-04-12,2025-05-12,199584.95,35925.29,235510.24,235510.24,0.00,Paid,2025-05-04,Net 30,INR,REP000050,Ashok Joshi,PO-255862,GST18
INV0000494,CUST000050,JSW Auto Limited,2025-03-24,2025-04-23,489739.62,58768.75,548508.37,548508.37,0.00,Paid,2025-04-06,Net 30,INR,REP000022,Amit Mishra,PO-250071,GST12
INV0000501,CUST000051,Godrej Auto Limited,2024-11-19,2025-01-03,66821.08,12027.79,78848.87,78848.87,0.00,Paid,2025-03-20,Net 45,INR,REP000020,Geeta Gupta,PO-845859,GST18
INV0000502,CUST000051,Godrej Auto Limited,2025-03-06,2025-04-20,61617.23,3080.86,64698.09,0.00,64698.09,Unpaid,,Net 45,INR,REP000041,Raj Joshi,PO-610778,GST5
