invoice_id,customer_id,customer_name,invoice_date,due_date,invoice_amount,tax_amount,total_amount,paid_amount,balance_amount,payment_status,payment_date,payment_terms,currency,sales_rep_id,sales_rep_name,reference_number,tax_type
INV0000246,CUST000025,HDFC Info Limited,2025-03-28,2025-04-27,219013.63,39422.45,258436.08,258436.08,0.00,Paid,2025-04-20,Net 30,INR,REP000002,Amit Gupta,PO-335526,GST18
INV0000247,CUST000025,HDFC Info Limited,2025-03-20,2025-04-19,240931.98,12046.60,252978.58,0.00,252978.58,Unpaid,,Net 30,INR,REP000019,Shalini Gupta,PO-225238,GST5
INV0000248,CUST000025,HDFC Info Limited,2024-12-06,2025-01-05,442367.99,79626.24,521994.23,521994.23,0.00,Paid,2025-02-06,Net 30,INR,REP000005,Anil Gupta,PO-173920,GST18
INV0000251,CUST000026,Wipro Info Limited,2025-01-06,2025-03-07,900245.52,162044.19,1062289.71,1062289.71,0.00,Paid,2025-03-16,Net 60,INR,REP000017,Meena Gupta,PO-693894,GST18
INV0000252,CUST000026,Wipro Info Limited,2025-01-09,2025-03-10,665810.17,119845.83,785656.00,785656.00,0.00,Paid,2025-04-08,Net 60,INR,REP000023,Vijay Mishra,PO-576858,GST18
INV0000253,CUST000026,Wipro Info Limited,2024-11-11,2025-01-10,711953.05,128151.55,840104.60,0.00,840104.60,Overdue,,Net 60,INR,REP000028,Rakesh Mishra,PO-749405,GST18
INV0000254,CUST000026,Wipro Info Limited,2024-12-28,2025-02-26,1263764.29,227477.57,1491241.86,1491241.86,0.00,Paid,2025-01-04,Net 60,INR,REP000045,Anil Joshi,PO-429466,GST18
INV0000261,CUST000027,Mahindra Info Limited,2025-03-12,2025-05-11,1170736.81,58536.84,1229273.65,0.00,1229273.65,Unpaid,,Net 60,INR,REP000041,Raj Joshi,PO-238060,GST5
INV0000262,CUST000027,Mahindra Info Limited,2024-11-12,2025-01-11,881895.06,44094.75,925989.81,925989.81,0.00,Paid,2025-03-11,Net 60,INR,REP000040,Geeta Mishra,PO-414420,GST5
INV0000263,CUST000027,Mahindra Info Limited,2025-01-03,2025-03-04,310008.59,37201.03,347209.62,347209.62,0.00,Paid,2025-03-02,Net 60,INR,REP000036,Anita Mishra,PO-730282,GST12
INV0000271,CUST000028,Birla Info Limited,2025-02-03,2025-02-18,84623.46,23694.57,108318.03,108318.03,0.00,Paid,2025-03-20,Net 15,INR,REP000047,Sanjay Joshi,PO-756980,GST28
INV0000272,CUST000028,Birla Info Limited,2024-11-19,2024-12-04,70126.67,8415.20,78541.87,78541.87,0.00,Paid,2025-02-21,Net 15,INR,REP000019,Shalini Gupta,PO-734221,GST12
INV0000273,CUST000028,Birla Info Limited,2025-01-19,2025-02-03,45644.37,2282.22,47926.59,47926.59,0.00,Paid,2025-04-07,Net 15,INR,REP000035,Sunita Mishra,PO-676615,GST5
INV0000274,CUST000028,Birla Info Limited,2024-11-23,2024-12-08,59606.72,10729.21,70335.93,70335.93,0.00,Paid,2025-03-19,Net 15,INR,REP000042,Amit Joshi,PO-823860,GST18
INV0000275,CUST000028,Birla Info Limited,2024-12-05,2024-12-20,67535.44,8104.25,75639.69,75639.69,0.00,Paid,2024-12-30,Net 15,INR,REP000043,Vijay Joshi,PO-752605,GST12
INV0000276,CUST000028,Birla Info Limited,2024-11-28,2024-12-13,59887.86,2994.39,62882.25,62882.25,0.00,Paid,2025-04-09,Net 15,INR,REP000044,Sunil Joshi,PO-172696,GST5
INV0000277,CUST000028,Birla Info Limited,2024-11-28,2024-12-13,46383.86,8349.09,54732.95,0.00,54732.95,Overdue,,Net 15,INR,REP000039,Shalini Mishra,PO-734086,GST18
INV0000278,CUST000028,Birla Info Limited,2025-03-20,2025-04-04,52339.20,2616.96,54956.16,0.00,54956.16,Overdue,,Net 15,INR,REP000020,Geeta Gupta,PO-811000,GST5
INV0000281,CUST000029,Adani Info Limited,2025-03-23,2025-04-22,84086.15,4204.31,88290.46,0.00,88290.46,Unpaid,,Net 30,INR,REP000043,Vijay Joshi,PO-737143,GST5
INV0000282,CUST000029,Adani Info Limited,2024-11-02,2024-12-02,124678.67,6233.93,130912.60,130912.60,0.00,Paid,2025-02-06,Net 30,INR,REP000030,Ashok Mishra,PO-179225,GST5
INV0000283,CUST000029,Adani Info Limited,2025-04-09,2025-05-09,66035.56,3301.78,69337.34,0.00,69337.34,Unpaid,,Net 30,INR,REP000025,Anil Mishra,PO-346654,GST5
INV0000284,CUST000029,Adani Info Limited,2024-12-18,2025-01-17,323838.11,38860.57,362698.68,0.00,362698.68,Overdue,,Net 30,INR,REP000024,Sunil Mishra,PO-828052,GST12
INV0000285,CUST000029,Adani Info Limited,2025-03-25,2025-04-24,93177.32,16771.92,109949.24,0.00,109949.24,Unpaid,,Net 30,INR,REP000034,Rani Mishra,PO-913966,GST18
INV0000286,CUST000029,Adani Info Limited,2024-12-07,2025-01-06,296203.25,53316.58,349519.84,349519.84,0.00,Paid,2025-02-11,Net 30,INR,REP000025,Anil Mishra,PO-995836,GST18
INV0000291,CUST000030,JSW Info Limited,2025-01-01,2025-02-15,364352.75,65583.49,429936.24,429936.24,0.00,Paid,2025-03-13,Net 45,INR,REP000038,Kavita Mishra,PO-160383,GST18
INV0000292,CUST000030,JSW Info Limited,2025-01-27,2025-03-13,276573.23,49783.18,326356.41,326356.41,0.00,Paid,2025-03-01,Net 45,INR,REP000043,Vijay Joshi,PO-596571,GST18
INV0000293,CUST000030,JSW Info Limited,2024-11-05,2024-12-20,391387.50,70449.75,461837.25,461837.25,0.00,Paid,2025-02-24,Net 45,INR,REP000021,Raj Mishra,PO-115261,GST18
INV0000294,CUST000030,JSW Info Limited,2025-03-24,2025-05-08,395015.96,19750.80,414766.76,414766.76,0.00,Paid,2025-04-04,Net 45,INR,REP000017,Meena Gupta,PO-138297,GST5
INV0000295,CUST000030,JSW Info Limited,2025-02-05,2025-03-22,230034.72,27604.17,257638.89,257638.89,0.00,Paid,2025-03-16,Net 45,INR,REP000018,Kavita Gupta,PO-746192,GST12
INV0000301,CUST000031,Godrej Info Limited,2024-10-23,2024-11-22,67747.29,8129.67,75876.96,75876.96,0.00,Paid,2025-02-25,Net 30,INR,REP000008,Rakesh Gupta,PO-251684,GST12
INV0000302,CUST000031,Godrej Info Limited,2025-01-07,2025-02-06,91817.98,16527.24,108345.22,108345.22,0.00,Paid,2025-04-12,Net 30,INR,REP000011,Priya Gupta,PO-108065,GST18
INV0000303,CUST000031,Godrej Info Limited,2025-02-16,2025-03-18,58645.26,10556.15,69201.41,69201.41,0.00,Paid,2025-02-21,Net 30,INR,REP000014,Rani Gupta,PO-208018,GST18
INV0000304,CUST000031,Godrej Info Limited,2025-04-06,2025-05-06,76351.86,9162.22,85514.08,0.00,85514.08,Unpaid,,Net 30,INR,REP000025,Anil Mishra,PO-557512,GST12
INV0000305,CUST000031,Godrej Info Limited,2024-10-26,2024-11-25,28862.46,5195.24,34057.70,34057.70,0.00,Paid,2024-12-31,Net 30,INR,REP000023,Vijay Mishra,PO-516494,GST18
INV0000311,CUST000032,L&T Info Limited,2025-04-01,2025-05-01,474112.74,132751.57,606864.31,0.00,606864.31,Unpaid,,Net 30,INR,REP000026,Rahul Mishra,PO-554773,GST28
INV0000312,CUST000032,L&T Info Limited,2025-04-09,2025-05-09,243203.62,43776.65,286980.27,0.00,286980.27,Unpaid,,Net 30,INR,REP000046,Rahul Joshi,PO-857219,GST18
INV0000313,CUST000032,L&T Info Limited,2025-02-22,2025-03-24,211521.76,38073.92,249595.68,0.00,249595.68,Overdue,,Net 30,INR,REP000049,Rajesh Joshi,PO-356999,GST18
INV0000314,CUST000032,L&T Info Limited,2024-10-28,2024-11-27,308403.43,55512.62,363916.05,363916.05,0.00,Paid,2025-03-12,Net 30,INR,REP000023,Vijay Mishra,PO-535963,GST18
INV0000315,CUST000032,L&T Info Limited,2024-10-22,2024-11-21,353967.66,17698.38,371666.04,371666.04,0.00,Paid,2025-04-03,Net 30,INR,REP000026,Rahul Mishra,PO-894142,GST5
INV0000316,CUST000032,L&T Info Limited,2024-12-12,2025-01-11,499953.40,89991.61,589945.01,589945.01,0.00,Paid,2025-01-23,Net 30,INR,REP000001,Raj Gupta,PO-634162,GST18
INV0000321,CUST000033,ICICI Info Limited,2025-04-02,2025-05-17,214874.75,25784.97,240659.72,240659.72,0.00,Paid,2025-05-11,Net 45,INR,REP000014,Rani Gupta,PO-861168,GST12
INV0000322,CUST000033,ICICI Info Limited,2025-02-12,2025-03-29,1650836.41,198100.37,1848936.78,1848936.78,0.00,Paid,2025-03-10,Net 45,INR,REP000010,Ashok Gupta,PO-478403,GST12
INV0000323,CUST000033,ICICI Info Limited,2025-02-28,2025-04-14,665435.43,79852.25,745287.68,745287.68,0.00,Paid,2025-04-17,Net 45,INR,REP000015,Sunita Gupta,PO-728093,GST12
INV0000324,CUST000033,ICICI Info Limited,2025-03-06,2025-04-20,1856442.92,222773.15,2079216.07,875255.60,1203960.47,Partial,2025-04-03,Net 45,INR,REP000017,Meena Gupta,PO-956040,GST12
INV0000325,CUST000033,ICICI Info Limited,2025-03-25,2025-05-09,439037.22,52684.47,491721.69,0.00,491721.69,Unpaid,,Net 45,INR,REP000011,Priya Gupta,PO-953320,GST12
INV0000331,CUST000034,SBI Info Limited,2025-01-09,2025-02-08,474380.44,85388.48,559768.92,0.00,559768.92,Overdue,,Net 30,INR,REP000039,Shalini Mishra,PO-376253,GST18
INV0000332,CUST000034,SBI Info Limited,2024-10-29,2024-11-28,95211.16,17138.01,112349.17,0.00,112349.17,Overdue,,Net 30,INR,REP000050,Ashok Joshi,PO-394194,GST18
INV0000333,CUST000034,SBI Info Limited,2024-12-17,2025-01-16,268295.74,48293.23,316588.97,316588.97,0.00,Paid,2024-12-23,Net 30,INR,REP000013,Pooja Gupta,PO-351649,GST18
INV0000334,CUST000034,SBI Info Limited,2024-11-01,2024-12-01,156859.62,28234.73,185094.35,185094.35,0.00,Paid,2024-11-21,Net 30,INR,REP000020,Geeta Gupta,PO-354441,GST18
INV0000335,CUST000034,SBI Info Limited,2025-03-19,2025-04-18,461443.25,23072.16,484515.41,484515.41,0.00,Paid,2025-03-30,Net 30,INR,REP000039,Shalini Mishra,PO-410382,GST5
INV0000336,CUST000034,SBI Info Limited,2024-11-22,2024-12-22,407584.73,48910.17,456494.90,456494.90,0.00,Paid,2025-03-25,Net 30,INR,REP000026,Rahul Mishra,PO-714894,GST12
INV0000337,CUST000034,SBI Info Limited,2025-04-04,2025-05-04,149594.95,7479.75,157074.70,0.00,157074.70,Unpaid,,Net 30,INR,REP000015,Sunita Gupta,PO-297689,GST5
INV0000341,CUST000035,TCS Info Limited,2024-12-28,2025-01-27,421321.14,50558.54,471879.68,0.00,471879.68,Overdue,,Net 30,INR,REP000049,Rajesh Joshi,PO-971998,GST12
INV0000342,CUST000035,TCS Info Limited,2025-03-22,2025-04-21,302376.44,84665.40,387041.84,387041.84,0.00,Paid,2025-03-25,Net 30,INR,REP000022,Amit Mishra,PO-752216,GST28
INV0000343,CUST000035,TCS Info Limited,2025-03-26,2025-04-25,252068.82,70579.27,322648.09,202946.50,119701.59,Partial,2025-04-15,Net 30,INR,REP000047,Sanjay Joshi,PO-873403,GST28
INV0000344,CUST000035,TCS Info Limited,2024-12-06,2025-01-05,59605.89,7152.71,66758.60,0.00,66758.60,Overdue,,Net 30,INR,REP000005,Anil Gupta,PO-195802,GST12
INV0000345,CUST000035,TCS Info Limited,2024-12-01,2024-12-31,191092.89,9554.64,200647.53,200647.53,0.00,Paid,2025-02-22,Net 30,INR,REP000029,Rajesh Mishra,PO-521869,GST5
INV0000346,CUST000035,TCS Info Limited,2025-02-24,2025-03-26,357126.29,17856.31,374982.60,374982.60,0.00,Paid,2025-04-13,Net 30,INR,REP000006,Rahul Gupta,PO-749270,GST5
INV0000347,CUST000035,TCS Info Limited,2025-04-06,2025-05-06,284518.03,79665.05,364183.08,0.00,364183.08,Unpaid,,Net 30,INR,REP000029,Rajesh Mishra,PO-622786,GST28
INV0000351,CUST000036,Bajaj Info Limited,2024-11-05,2024-12-20,98455.59,17722.01,116177.60,116177.60,0.00,Paid,2025-03-03,Net 45,INR,REP000016,Anita Gupta,PO-378666,GST18
INV0000352,CUST000036,Bajaj Info Limited,2024-12-07,2025-01-21,91241.19,4562.06,95803.25,95803.25,0.00,Paid,2025-04-03,Net 45,INR,REP000010,Ashok Gupta,PO-587128,GST5
INV0000353,CUST000036,Bajaj Info Limited,2024-12-03,2025-01-17,39991.39,7198.45,47189.84,47189.84,0.00,Paid,2025-03-29,Net 45,INR,REP000036,Anita Mishra,PO-932782,GST18
INV0000354,CUST000036,Bajaj Info Limited,2025-03-19,2025-05-03,13307.17,3726.01,17033.18,17033.18,0.00,Paid,2025-03-24,Net 45,INR,REP000015,Sunita Gupta,PO-350375,GST28
INV0000361,CUST000037,HCL Info Limited,2025-01-06,2025-02-20,222651.06,62342.30,284993.36,284993.36,0.00,Paid,2025-02-09,Net 45,INR,REP000003,Vijay Gupta,PO-665250,GST28
INV0000362,CUST000037,HCL Info Limited,2025-04-06,2025-05-21,111138.62,20004.95,131143.57,0.00,131143.57,Unpaid,,Net 45,INR,REP000038,Kavita Mishra,PO-507822,GST18
INV0000363,CUST000037,HCL Info Limited,2024-12-20,2025-02-03,354009.16,42481.10,396490.26,396490.26,0.00,Paid,2025-02-23,Net 45,INR,REP000030,Ashok Mishra,PO-685373,GST12
INV0000364,CUST000037,HCL Info Limited,2025-01-05,2025-02-19,198877.55,9943.88,208821.43,208821.43,0.00,Paid,2025-03-30,Net 45,INR,REP000023,Vijay Mishra,PO-866605,GST5
INV0000371,CUST000038,Hindustan Info Limited,2025-03-19,2025-04-18,678310.76,189927.01,868237.77,0.00,868237.77,Unpaid,,Net 30,INR,REP000043,Vijay Joshi,PO-183498,GST28
INV0000372,CUST000038,Hindustan Info Limited,2025-01-05,2025-02-04,1151909.97,207343.79,1359253.76,0.00,1359253.76,Overdue,,Net 30,INR,REP000005,Anil Gupta,PO-271411,GST18
INV0000373,CUST000038,Hindustan Info Limited,2025-02-25,2025-03-27,1916903.63,345042.65,2261946.28,0.00,2261946.28,Overdue,,Net 30,INR,REP000020,Geeta Gupta,PO-518631,GST18
INV0000374,CUST000038,Hindustan Info Limited,2025-02-01,2025-03-03,1702281.31,306410.64,2008691.95,0.00,2008691.95,Overdue,,Net 30,INR,REP000047,Sanjay Joshi,PO-730602,GST18
INV0000381,CUST000039,Indian Info Limited,2024-11-28,2025-01-27,298447.90,14922.40,313370.30,0.00,313370.30,Overdue,,Net 60,INR,REP000036,Anita Mishra,PO-516482,GST5
INV0000382,CUST000039,Indian Info Limited,2025-03-01,2025-04-30,1019075.23,285341.06,1304416.29,0.00,1304416.29,Unpaid,,Net 60,INR,REP000023,Vijay Mishra,PO-986549,GST28
INV0000383,CUST000039,Indian Info Limited,2025-03-08,2025-05-07,1581532.71,189783.93,1771316.64,0.00,1771316.64,Unpaid,,Net 60,INR,REP000046,Rahul Joshi,PO-978712,GST12
INV0000391,CUST000040,Tech Info Limited,2024-12-16,2025-01-30,726723.49,130810.23,857533.72,857533.72,0.00,Paid,2025-01-28,Net 45,INR,REP000027,Sanjay Mishra,PO-674165,GST18
INV0000392,CUST000040,Tech Info Limited,2025-02-07,2025-03-24,1249928.24,224987.08,1474915.32,1474915.32,0.00,Paid,2025-03-18,Net 45,INR,REP000041,Raj Joshi,PO-611348,GST18
INV0000393,CUST000040,Tech Info Limited,2024-10-23,2024-12-07,1905507.23,228660.87,2134168.10,2134168.10,0.00,Paid,2024-12-08,Net 45,INR,REP000040,Geeta Mishra,PO-340631,GST12
INV0000394,CUST000040,Tech Info Limited,2024-12-19,2025-02-02,1554225.26,77711.26,1631936.52,1631936.52,0.00,Paid,2025-01-09,Net 45,INR,REP000035,Sunita Mishra,PO-663958,GST5
INV0000395,CUST000040,Tech Info Limited,2024-12-13,2025-01-27,818412.78,147314.30,965727.08,0.00,965727.08,Overdue,,Net 45,INR,REP000028,Rakesh Mishra,PO-574095,GST18
INV0000396,CUST000040,Tech Info Limited,2025-01-30,2025-03-16,1843436.61,221212.39,2064649.00,2064649.00,0.00,Paid,2025-03-27,Net 45,INR,REP000030,Ashok Mishra,PO-213253,GST12
INV0000401,CUST000041,Tata Auto Limited,2025-02-18,2025-03-20,663473.47,119425.22,782898.69,782898.69,0.00,Paid,2025-03-10,Net 30,INR,REP000050,Ashok Joshi,PO-255326,GST18
INV0000402,CUST000041,Tata Auto Limited,2025-04-04,2025-05-04,1888484.14,226618.10,2115102.24,2115102.24,0.00,Paid,2025-04-22,Net 30,INR,REP000028,Rakesh Mishra,PO-823050,GST12
INV0000403,CUST000041,Tata Auto Limited,2024-11-23,2024-12-23,761649.99,91398.00,853047.99,0.00,853047.99,Overdue,,Net 30,INR,REP000012,Neha Gupta,PO-230831,GST12
INV0000404,CUST000041,Tata Auto Limited,2025-03-18,2025-04-17,1705447.59,85272.38,1790719.97,1790719.97,0.00,Paid,2025-03-24,Net 30,INR,REP000036,Anita Mishra,PO-501886,GST5
INV0000405,CUST000041,Tata Auto Limited,2025-03-26,2025-04-25,1854390.48,92719.52,1947110.00,0.00,1947110.00,Unpaid,,Net 30,INR,REP000037,Meena Mishra,PO-975843,GST5
INV0000406,CUST000041,Tata Auto Limited,2024-12-06,2025-01-05,1994042.90,358927.72,2352970.62,2352970.62,0.00,Paid,2025-03-02,Net 30,INR,REP000032,Neha Mishra,PO-751939,GST18
INV0000411,CUST000042,Reliance Auto Limited,2024-12-04,2024-12-11,705942.62,197663.93,903606.55,903606.55,0.00,Paid,2025-01-06,Net 7,INR,REP000001,Raj Gupta,PO-491960,GST28
INV0000412,CUST000042,Reliance Auto Limited,2025-03-12,2025-03-19,1338893.66,241000.86,1579894.52,0.00,1579894.52,Overdue,,Net 7,INR,REP000036,Anita Mishra,PO-519049,GST18
INV0000413,CUST000042,Reliance Auto Limited,2025-03-27,2025-04-03,1224193.94,220354.91,1444548.85,0.00,1444548.85,Overdue,,Net 7,INR,REP000001,Raj Gupta,PO-556323,GST18
INV0000414,CUST000042,Reliance Auto Limited,2025-02-16,2025-02-23,325575.25,16278.76,341854.01,0.00,341854.01,Overdue,,Net 7,INR,REP000017,Meena Gupta,PO-253146,GST5
INV0000415,CUST000042,Reliance Auto Limited,2025-01-27,2025-02-03,997543.76,119705.25,1117249.01,1117249.01,0.00,Paid,2025-04-02,Net 7,INR,REP000017,Meena Gupta,PO-937404,GST12
INV0000416,CUST000042,Reliance Auto Limited,2025-02-22,2025-03-01,1270699.16,228725.85,1499425.01,0.00,1499425.01,Overdue,,Net 7,INR,REP000022,Amit Mishra,PO-469058,GST18
INV0000417,CUST000042,Reliance Auto Limited,2025-04-09,2025-04-16,1576257.25,189150.87,1765408.12,0.00,1765408.12,Overdue,,Net 7,INR,REP000020,Geeta Gupta,PO-909783,GST12
INV0000418,CUST000042,Reliance Auto Limited,2025-02-06,2025-02-13,1447470.97,260544.77,1708015.74,1708015.74,0.00,Paid,2025-03-05,Net 7,INR,REP000039,Shalini Mishra,PO-337533,GST18
INV0000421,CUST000043,Infosys Auto Limited,2025-03-15,2025-05-14,250489.27,45088.07,295577.34,163876.32,131701.01,Partial,2025-04-24,Net 60,INR,REP000032,Neha Mishra,PO-906215,GST18
INV0000422,CUST000043,Infosys Auto Limited,2025-03-28,2025-05-27,345530.75,41463.69,386994.44,0.00,386994.44,Unpaid,,Net 60,INR,REP000044,Sunil Joshi,PO-817835,GST12
INV0000423,CUST000043,Infosys Auto Limited,2024-12-17,2025-02-15,371504.14,104021.16,475525.30,475525.30,0.00,Paid,2025-03-10,Net 60,INR,REP000028,Rakesh Mishra,PO-914448,GST28
INV0000424,CUST000043,Infosys Auto Limited,2025-03-07,2025-05-06,63445.75,7613.49,71059.24,47528.66,23530.58,Partial,2025-04-28,Net 60,INR,REP000046,Rahul Joshi,PO-355683,GST12
INV0000431,CUST000044,Bharti Auto Limited,2025-03-17,2025-05-01,24577.56,4423.96,29001.52,0.00,29001.52,Unpaid,,Net 45,INR,REP000036,Anita Mishra,PO-629773,GST18
INV0000432,CUST000044,Bharti Auto Limited,2025-01-07,2025-02-21,50970.51,9174.69,60145.20,0.00,60145.20,Overdue,,Net 45,INR,REP000028,Rakesh Mishra,PO-939999,GST18
INV0000433,CUST000044,Bharti Auto Limited,2025-04-08,2025-05-23,82867.68,4143.38,87011.06,87011.06,0.00,Paid,2025-04-16,Net 45,INR,REP000029,Rajesh Mishra,PO-673738,GST5
INV0000434,CUST000044,Bharti Auto Limited,2025-02-12,2025-03-29,67970.05,8156.41,76126.46,76126.46,0.00,Paid,2025-03-18,Net 45,INR,REP000029,Rajesh Mishra,PO-427944,GST12
INV0000435,CUST000044,Bharti Auto Limited,2024-11-29,2025-01-13,88402.50,15912.45,104314.95,104314.95,0.00,Paid,2025-03-02,Net 45,INR,REP000035,Sunita Mishra,PO-936634,GST18
INV0000441,CUST000045,HDFC Auto Limited,2025-02-15,2025-03-17,333404.23,16670.21,350074.44,0.00,350074.44,Overdue,,Net 30,INR,REP000010,Ashok Gupta,PO-626790,GST5
INV0000442,CUST000045,HDFC Auto Limited,2024-12-12,2025-01-11,105076.04,29421.29,134497.33,0.00,134497.33,Overdue,,Net 30,INR,REP000020,Geeta Gupta,PO-668587,GST28
INV0000443,CUST000045,HDFC Auto Limited,2025-03-27,2025-04-26,84332.28,10119.87,94452.15,0.00,94452.15,Unpaid,,Net 30,INR,REP000032,Neha Mishra,PO-791279,GST12
INV0000444,CUST000045,HDFC Auto Limited,2024-11-30,2024-12-30,409662.43,73739.24,483401.67,483401.67,0.00,Paid,2024-12-12,Net 30,INR,REP000029,Rajesh Mishra,PO-787847,GST18
INV0000445,CUST000045,HDFC Auto Limited,2025-02-21,2025-03-23,487892.32,87820.62,575712.94,575712.94,0.00,Paid,2025-04-16,Net 30,INR,REP000039,Shalini Mishra,PO-506833,GST18
INV0000446,CUST000045,HDFC Auto Limited,2025-01-12,2025-02-11,177258.78,21271.05,198529.83,198529.83,0.00,Paid,2025-02-24,Net 30,INR,REP000022,Amit Mishra,PO-661641,GST12
INV0000447,CUST000045,HDFC Auto Limited,2024-12-05,2025-01-04,377056.81,67870.23,444927.04,444927.04,0.00,Paid,2025-02-10,Net 30,INR,REP000043,Vijay Joshi,PO-954315,GST18
INV0000448,CUST000045,HDFC Auto Limited,2025-02-18,2025-03-20,174351.42,20922.17,195273.59,195273.59,0.00,Paid,2025-03-05,Net 30,INR,REP000029,Rajesh Mishra,PO-534286,GST12
INV0000451,CUST000046,Wipro Auto Limited,2024-10-30,2024-11-29,1624264.46,81213.22,1705477.68,1705477.68,0.00,Paid,2024-12-01,Net 30,INR,REP000014,Rani Gupta,PO-148643,GST5
INV0000452,CUST000046,Wipro Auto Limited,2025-01-04,2025-02-03,1371497.87,246869.62,1618367.49,1618367.49,0.00,Paid,2025-02-20,Net 30,INR,REP000049,Rajesh Joshi,PO-203308,GST18
INV0000453,CUST000046,Wipro Auto Limited,2024-12-31,2025-01-30,877532.40,245709.07,1123241.47,1123241.47,0.00,Paid,2025-02-27,Net 30,INR,REP000006,Rahul Gupta,PO-902132,GST28
INV0000454,CUST000046,Wipro Auto Limited,2024-11-10,2024-12-10,894811.19,161066.01,1055877.20,0.00,1055877.20,Overdue,,Net 30,INR,REP000017,Meena Gupta,PO-126053,GST18
INV0000461,CUST000047,Mahindra Auto Limited,2024-10-30,2024-12-14,50383.33,2519.17,52902.50,52902.50,0.00,Paid,2025-02-16,Net 45,INR,REP000007,Sanjay Gupta,PO-290978,GST5
INV0000462,CUST000047,Mahindra Auto Limited,2025-02-24,2025-04-10,84360.54,15184.90,99545.44,99545.44,0.00,Paid,2025-03-09,Net 45,INR,REP000016,Anita Gupta,PO-621344,GST18
INV0000463,CUST000047,Mahindra Auto Limited,2025-03-04,2025-04-18,79814.20,9577.70,89391.90,0.00,89391.90,Unpaid,,Net 45,INR,REP000014,Rani Gupta,PO-151076,GST12
INV0000464,CUST000047,Mahindra Auto Limited,2024-12-01,2025-01-15,64139.26,7696.71,71835.97,0.00,71835.97,Overdue,,Net 45,INR,REP000033,Pooja Mishra,PO-101210,GST12
INV0000465,CUST000047,Mahindra Auto Limited,2025-03-09,2025-04-23,83941.93,10073.03,94014.96,0.00,94014.96,Unpaid,,Net 45,INR,REP000048,Rakesh Joshi,PO-781210,GST12
INV0000466,CUST000047,Mahindra Auto Limited,2025-03-25,2025-05-09,13722.47,686.12,14408.59,14408.59,0.00,Paid,2025-03-27,Net 45,INR,REP000004,Sunil Gupta,PO-703242,GST5
INV0000467,CUST000047,Mahindra Auto Limited,2025-01-07,2025-02-21,74295.32,13373.16,87668.48,87668.48,0.00,Paid,2025-02-15,Net 45,INR,REP000027,Sanjay Mishra,PO-921894,GST18
INV0000468,CUST000047,Mahindra Auto Limited,2024-12-25,2025-02-08,74043.83,8885.26,82929.09,82929.09,0.00,Paid,2025-04-01,Net 45,INR,REP000026,Rahul Mishra,PO-179500,GST12
INV0000471,CUST000048,Birla Auto Limited,2024-12-20,2025-02-03,59576.42,2978.82,62555.24,62555.24,0.00,Paid,2025-03-09,Net 45,INR,REP000037,Meena Mishra,PO-982150,GST5
INV0000472,CUST000048,Birla Auto Limited,2024-11-19,2025-01-03,92154.20,4607.71,96761.91,96761.91,0.00,Paid,2025-03-21,Net 45,INR,REP000050,Ashok Joshi,PO-286809,GST5
INV0000473,CUST000048,Birla Auto Limited,2025-03-01,2025-04-15,44857.34,12560.06,57417.40,0.00,57417.40,Overdue,,Net 45,INR,REP000032,Neha Mishra,PO-736372,GST28
INV0000474,CUST000048,Birla Auto Limited,2025-03-20,2025-05-04,47085.76,8475.44,55561.20,0.00,55561.20,Unpaid,,Net 45,INR,REP000004,Sunil Gupta,PO-692299,GST18
INV0000481,CUST000049,Adani Auto Limited,2025-03-23,2025-04-07,51244.79,6149.37,57394.16,0.00,57394.16,Overdue,,Net 15,INR,REP000015,Sunita Gupta,PO-178567,GST12
INV0000482,CUST000049,Adani Auto Limited,2024-11-04,2024-11-19,77962.27,3898.11,81860.38,81860.38,0.00,Paid,2025-01-04,Net 15,INR,REP000044,Sunil Joshi,PO-407373,GST5
INV0000483,CUST000049,Adani Auto Limited,2024-11-09,2024-11-24,54909.94,2745.50,57655.44,57655.44,0.00,Paid,2025-02-10,Net 15,INR,REP000032,Neha Mishra,PO-877053,GST5
